item_id,store_id,cat_id,avg_daily_demand,std_demand,avg_price,total_sales,safety_stock,reorder_point,order_quantity,monthly_revenue,projected_annual_value,value_segment,cumulative_pct,abc_class,stockout_risk_score,days_until_reorder,priority
FOODS_3_389,TX_2,FOODS,14.49034605520726,4.934354987951515,1.5959574468085107,239,21.0,122.0,435.0,693.78,9944.52,Medium,0.9839291571006888,A,0.66,8.0,Soon
FOODS_3_501,CA_3,FOODS,13.558873509627876,6.272317941575633,0.8121631205673759,284,27.0,122.0,407.0,330.36,6013.49,Medium,2.732043292882912,A,0.48,9.0,Soon
FOODS_3_580,WI_2,FOODS,13.787239911551763,5.843904807166573,0.2031481481481481,297,25.0,122.0,414.0,84.03,1048.68,Low,30.856018366677603,B,0.53,9.0,Soon
FOODS_3_607,TX_2,FOODS,10.504411367613429,11.098112576110475,2.2,304,48.0,122.0,315.0,693.29,12205.6,Medium,0.6264348966874385,A,0.21,12.0,Soon
FOODS_1_043,CA_3,FOODS,11.480294445922786,9.649923842285432,1.8270085470085469,210,42.0,122.0,344.0,629.24,9336.01,Medium,1.151197113807806,A,0.27,11.0,Soon
FOODS_1_218,CA_1,FOODS,12.922719304811665,7.230464224319617,0.9813475177304964,217,31.0,121.0,388.0,380.45,5181.84,Medium,3.5651033125614955,A,0.4,9.0,Soon
FOODS_3_080,CA_2,FOODS,14.495354353235918,4.554980476552947,1.5959574468085107,282,20.0,121.0,435.0,694.02,9663.05,Medium,1.0593637258117417,A,0.69,8.0,Soon
FOODS_3_109,CA_3,FOODS,13.17305130301768,6.566227898656073,1.0,293,29.0,121.0,395.0,395.19,5628.68,Medium,3.0469006231551328,A,0.44,9.0,Soon
FOODS_3_498,WI_2,FOODS,13.197570864330215,6.6530725864271725,0.2029629629629629,111,29.0,121.0,396.0,80.36,685.25,Low,43.95539521154477,B,0.44,9.0,Soon
HOUSEHOLD_1_465,CA_3,HOUSEHOLD,11.67005872509171,8.971566355421219,0.9783098591549296,296,39.0,121.0,350.0,342.51,5284.83,Medium,3.4732699245654315,A,0.29,10.0,Soon
FOODS_3_816,CA_3,FOODS,11.749630802074671,8.65612426596591,0.2034334763948498,173,38.0,120.0,352.0,71.71,917.56,Low,34.87700885536241,B,0.3,10.0,Soon
FOODS_3_755,CA_3,FOODS,12.102642320043389,7.986721887999878,1.0366666666666666,209,35.0,120.0,363.0,376.39,4942.63,Low,3.870121351262709,A,0.34,10.0,Soon
FOODS_3_702,WI_1,FOODS,10.43924596273321,10.508884236096751,2.9938297872340427,212,46.0,119.0,313.0,937.6,19305.21,High,0.2394227615611676,A,0.22,11.0,Soon
FOODS_3_785,CA_1,FOODS,11.933340770946277,8.151743826406596,3.1460283687943256,353,35.0,119.0,358.0,1126.28,17623.91,High,0.2918989832732043,A,0.33,10.0,Soon
HOUSEHOLD_1_351,CA_3,HOUSEHOLD,12.220912428123729,7.508361754101177,0.9783098591549296,162,33.0,119.0,367.0,358.68,5258.86,Medium,3.489668743850443,A,0.36,10.0,Soon
FOODS_3_376,WI_2,FOODS,12.629301004841052,6.779113075449413,1.0,339,30.0,118.0,379.0,378.88,6186.75,Medium,2.548376516890784,A,0.41,9.0,Soon
FOODS_3_587,WI_3,FOODS,11.85637818397595,7.997749171909072,2.557304964539007,406,35.0,118.0,356.0,909.61,16476.83,High,0.3345359134142341,A,0.33,10.0,Soon
HOUSEHOLD_1_418,CA_3,HOUSEHOLD,11.81930303295132,8.01161806324157,0.9783098591549296,347,35.0,118.0,355.0,346.89,4765.69,Low,4.119383404394884,A,0.33,10.0,Soon
FOODS_3_234,WI_3,FOODS,12.64560214623997,6.774596181989678,0.2028368794326241,223,29.0,118.0,379.0,76.95,1031.87,Low,31.344703181370942,B,0.42,9.0,Soon
FOODS_3_668,CA_1,FOODS,13.450601050328396,5.31152922123724,1.605886524822695,212,23.0,117.0,404.0,648.0,7309.62,Medium,1.872745162348311,A,0.56,9.0,Soon
FOODS_3_252,WI_3,FOODS,13.372902538243618,5.385731376817188,1.5204255319148936,237,23.0,117.0,401.0,609.98,8768.29,Medium,1.3283043620859298,A,0.56,9.0,Soon
FOODS_3_351,CA_1,FOODS,11.27797593582065,8.709665057718777,1.0495744680851065,213,38.0,117.0,338.0,355.11,4799.95,Low,4.080026238110856,A,0.29,10.0,Soon
FOODS_3_080,WI_1,FOODS,14.37453069186242,3.772890085025644,1.5959574468085107,392,16.0,117.0,431.0,688.23,8155.34,Medium,1.521810429649065,A,0.85,8.0,Soon
FOODS_3_348,CA_3,FOODS,13.228193275520578,5.493795503677205,0.8115602836879433,149,24.0,117.0,397.0,322.06,5517.09,Medium,3.1780911774352245,A,0.53,9.0,Soon
FOODS_3_086,WI_3,FOODS,11.889194217045882,7.660696879218089,1.102943262411347,278,33.0,116.0,357.0,393.39,5595.78,Medium,3.102656608724172,A,0.35,10.0,Soon
FOODS_3_491,CA_1,FOODS,12.106475831875397,7.222682554271597,1.3863120567375886,314,31.0,116.0,363.0,503.5,7222.06,Medium,1.9121023286323384,A,0.38,10.0,Soon
FOODS_3_120,WI_3,FOODS,9.500284552563745,11.071569055390617,4.98,239,48.0,115.0,285.0,1419.34,25554.72,High,0.1410298458510987,A,0.19,12.0,Soon
FOODS_2_360,TX_3,FOODS,12.55340967254458,6.229970005408866,0.7636879432624113,332,27.0,115.0,377.0,287.61,5141.32,Medium,3.620859298130535,A,0.45,9.0,Soon
FOODS_3_376,TX_3,FOODS,11.869787580149945,7.172771197293558,1.0,233,31.0,114.0,356.0,356.09,6541.92,Medium,2.253197769760577,A,0.37,10.0,Soon
FOODS_3_252,CA_4,FOODS,12.0020084054066,6.838350285573933,1.5204255319148936,151,30.0,114.0,360.0,547.44,6983.19,Medium,2.026894063627419,A,0.39,9.0,Soon
FOODS_3_714,WI_1,FOODS,13.171148099393454,5.0080231058981335,1.5239716312056737,300,22.0,114.0,395.0,602.17,8343.74,Medium,1.4529353886520169,A,0.57,9.0,Soon
FOODS_3_228,TX_2,FOODS,13.845121328041955,3.872949071370532,1.5959574468085107,229,17.0,114.0,415.0,662.89,8893.21,Medium,1.2725483765168908,A,0.77,8.0,Soon
FOODS_2_019,CA_1,FOODS,13.102419065084156,5.054440819666697,3.232056737588652,220,22.0,114.0,393.0,1270.43,21627.85,High,0.1935060675631354,A,0.57,9.0,Soon
FOODS_3_755,CA_1,FOODS,11.355810242883829,7.967911988705314,1.0495744680851065,231,35.0,114.0,341.0,357.56,4916.38,Low,3.9127582814037383,A,0.32,10.0,Soon
HOUSEHOLD_1_110,CA_3,HOUSEHOLD,10.32022854990226,9.656753658403431,3.6597714285714287,254,42.0,114.0,310.0,1133.09,17857.76,High,0.2820596917021974,A,0.24,11.0,Soon
FOODS_3_555,WI_2,FOODS,11.719191736623316,7.132944864129376,1.5959574468085107,115,31.0,113.0,352.0,561.1,8373.79,Medium,1.4430960970810105,A,0.37,10.0,Soon
FOODS_3_376,CA_3,FOODS,12.72616478487664,5.5124579658714845,1.0,240,24.0,113.0,382.0,381.78,5475.0,Medium,3.220728107576255,A,0.51,9.0,Soon
FOODS_3_282,WI_2,FOODS,9.519187762596133,10.291035848783196,2.506233766233766,296,45.0,112.0,286.0,715.72,11282.23,Medium,0.7543456871105281,A,0.21,12.0,Soon
FOODS_3_099,CA_3,FOODS,12.285134804476655,5.924693825840174,2.498291814946619,197,26.0,112.0,369.0,920.76,13818.44,Medium,0.4788455231223352,A,0.46,9.0,Soon
FOODS_2_019,CA_3,FOODS,12.384659061133728,5.67117221287441,3.240921985815602,264,25.0,112.0,372.0,1204.13,17349.74,High,0.2984585109872089,A,0.48,9.0,Soon
FOODS_1_218,CA_3,FOODS,12.107043113048109,6.190413851147356,0.9812765957446808,243,27.0,112.0,363.0,356.41,5119.67,Medium,3.6438176451295514,A,0.43,9.0,Soon
FOODS_3_462,CA_3,FOODS,12.91415415314697,5.013933165214473,1.0,262,22.0,112.0,387.0,387.42,6375.33,Medium,2.394227615611676,A,0.56,9.0,Soon
FOODS_3_694,TX_1,FOODS,12.926396650377852,5.070666222900066,1.605886524822695,153,22.0,112.0,388.0,622.75,8968.07,Medium,1.2463102656608724,A,0.56,9.0,Soon
FOODS_3_282,CA_1,FOODS,9.43048294915832,10.667065237962628,2.506315789473684,157,46.0,112.0,283.0,709.07,13056.77,Medium,0.5510003279763858,A,0.2,12.0,Soon
FOODS_3_412,CA_3,FOODS,11.909026605375605,6.347987882758634,0.2028368794326241,182,28.0,111.0,357.0,72.47,962.46,Low,33.54214496556248,B,0.41,9.0,Soon
FOODS_3_202,WI_3,FOODS,12.090358139892672,5.670167246342002,4.290141843971632,380,25.0,110.0,363.0,1556.08,28335.37,High,0.1147917349950803,A,0.47,9.0,Soon
FOODS_3_281,CA_1,FOODS,11.890750675226611,6.193452936601434,1.224270462633452,240,27.0,110.0,357.0,436.72,6702.88,Medium,2.167923909478517,A,0.42,9.0,Soon
FOODS_3_090,WI_2,FOODS,11.27862331148042,7.106264441755554,1.338687943262411,203,31.0,110.0,338.0,452.96,7630.01,Medium,1.7349950803542145,A,0.35,10.0,Soon
HOUSEHOLD_1_459,WI_2,HOUSEHOLD,10.99857985955464,7.657752971554708,0.9783098591549296,247,33.0,110.0,330.0,322.8,5879.97,Medium,2.8337159724499834,A,0.32,10.0,Soon
FOODS_3_412,WI_3,FOODS,11.60254353188163,6.335892368466047,0.2028368794326241,350,28.0,109.0,348.0,70.6,1177.84,Low,27.46802230239423,B,0.4,9.0,Soon
FOODS_3_377,TX_1,FOODS,12.871698290607055,4.433357567073155,1.5863829787234045,220,19.0,109.0,386.0,612.58,7961.66,Medium,1.593965234503116,A,0.64,8.0,Soon
FOODS_3_362,CA_1,FOODS,9.8312562741585,9.224819115079535,2.505217391304348,235,40.0,109.0,295.0,738.88,10232.62,Medium,0.9150541161036404,A,0.24,11.0,Soon
FOODS_3_446,CA_3,FOODS,10.479757633703434,8.35714662559018,1.13531914893617,122,36.0,109.0,314.0,356.94,5617.31,Medium,3.069858970154149,A,0.28,10.0,Soon
FOODS_3_080,WI_3,FOODS,11.673043282270108,6.061424152419224,1.5959574468085107,199,26.0,108.0,350.0,558.89,6818.96,Medium,2.1187274516234837,A,0.43,9.0,Soon
FOODS_3_435,WI_2,FOODS,10.233760777662448,8.355754163180832,1.3327659574468085,260,36.0,108.0,307.0,409.18,6323.97,Medium,2.4434240734667103,A,0.28,11.0,Soon
FOODS_3_202,TX_3,FOODS,11.019608737340755,6.951163952429695,4.210709219858156,150,30.0,107.0,331.0,1392.01,25615.15,High,0.1377500819940964,A,0.36,10.0,Soon
FOODS_3_329,WI_2,FOODS,9.649691528985825,8.994993673940312,2.98,239,39.0,107.0,289.0,862.68,16247.52,High,0.3378156772712364,A,0.24,11.0,Soon
FOODS_3_739,CA_2,FOODS,9.263478371368214,9.649465035332849,1.5,194,42.0,107.0,278.0,416.86,7081.0,Medium,1.974417841915382,A,0.22,12.0,Soon
FOODS_3_491,TX_2,FOODS,10.916756800260725,7.180579524885143,1.3723758865248226,204,31.0,107.0,328.0,449.46,5378.27,Medium,3.34207937028534,A,0.34,10.0,Soon
FOODS_3_226,TX_2,FOODS,12.694561806822142,4.222459194724997,1.605886524822695,268,18.0,107.0,381.0,611.58,7480.37,Medium,1.8005903574942603,A,0.67,8.0,Soon
FOODS_3_376,TX_2,FOODS,11.31380093316179,6.162667684917941,1.0,272,27.0,106.0,339.0,339.41,4964.0,Low,3.827484421121679,A,0.4,9.0,Soon
FOODS_3_711,WI_3,FOODS,12.02587292123151,5.1414274524616745,0.2028368794326241,199,22.0,106.0,361.0,73.18,701.57,Low,43.378156772712366,B,0.52,9.0,Soon
FOODS_3_547,CA_3,FOODS,11.439887665410652,5.715625352915187,0.2028368794326241,152,25.0,105.0,343.0,69.61,625.19,Low,46.96621843227288,B,0.44,9.0,Soon
FOODS_3_711,WI_2,FOODS,12.002136841519622,4.884200921495881,0.2028368794326241,133,21.0,105.0,360.0,73.03,820.56,Low,38.38635618235487,B,0.55,9.0,Soon
FOODS_3_318,CA_2,FOODS,11.005023298510444,6.204338100323079,1.3232624113475175,192,27.0,104.0,330.0,436.88,5795.89,Medium,2.902591013447032,A,0.39,9.0,Soon
FOODS_3_282,TX_2,FOODS,9.714503666736276,8.361283358067716,2.50635761589404,222,36.0,104.0,291.0,730.44,11946.48,Medium,0.6559527714004592,A,0.26,11.0,Soon
FOODS_3_406,CA_3,FOODS,11.53595299645093,5.291122390188371,0.8180851063829788,258,23.0,104.0,346.0,283.12,4054.69,Low,5.32961626762873,A,0.48,9.0,Soon
FOODS_3_635,TX_3,FOODS,9.052125152248552,9.1357145297986,0.9770921985815604,148,40.0,103.0,272.0,265.34,3770.18,Low,6.008527386028206,A,0.22,11.0,Soon
FOODS_3_491,CA_4,FOODS,11.080193201320403,5.654452699714608,1.38145390070922,268,25.0,103.0,332.0,459.2,6434.94,Medium,2.3515906854706463,A,0.43,9.0,Soon
FOODS_3_723,WI_2,FOODS,11.25214196610673,5.5446642239969055,1.3793617021276596,319,24.0,103.0,338.0,465.62,6982.87,Medium,2.030173827484421,A,0.45,9.0,Soon
HOUSEHOLD_1_303,CA_3,HOUSEHOLD,10.72000696693694,6.458314605477916,0.959645390070922,254,28.0,103.0,322.0,308.62,6354.91,Medium,2.404066907182683,A,0.37,10.0,Soon
FOODS_1_218,WI_2,FOODS,10.664303485958442,6.477830906015333,0.9813475177304964,277,28.0,103.0,320.0,313.96,4960.96,Low,3.8373237126926862,A,0.37,10.0,Soon
FOODS_3_501,TX_2,FOODS,11.024193057702238,5.878764357724124,0.8152127659574468,294,26.0,103.0,331.0,269.61,5467.53,Medium,3.227287635290258,A,0.41,9.0,Soon
HOUSEHOLD_1_277,CA_3,HOUSEHOLD,9.448157130884567,8.302626672043194,0.978252427184466,174,36.0,102.0,283.0,277.28,3654.64,Low,6.287307313873401,A,0.26,11.0,Soon
FOODS_2_360,TX_2,FOODS,10.270783854742907,6.922317928057419,0.7636879432624113,220,30.0,102.0,308.0,235.31,3227.59,Low,7.641849786815349,A,0.33,10.0,Soon
FOODS_3_681,CA_1,FOODS,10.747085217422038,6.302600546016288,1.1035460992907802,265,27.0,102.0,322.0,355.8,7116.03,Medium,1.9448999672023612,A,0.38,9.0,Soon
FOODS_3_741,TX_2,FOODS,10.241537254198082,6.758793213202061,1.3310992907801418,162,29.0,101.0,307.0,408.98,5247.19,Medium,3.4929485077074447,A,0.34,10.0,Soon
FOODS_3_702,CA_3,FOODS,11.030455763324476,5.410610671281138,2.994822695035461,310,24.0,101.0,331.0,991.03,14119.34,Medium,0.4427681206953099,A,0.44,9.0,Soon
FOODS_3_319,TX_3,FOODS,7.836839434425267,10.499502487733135,0.9769503546099292,222,46.0,101.0,235.0,229.69,3769.63,Low,6.01508691374221,A,0.17,13.0,Soon
FOODS_3_741,CA_3,FOODS,11.134483849125989,5.373189786956766,1.310177304964539,182,23.0,101.0,334.0,437.64,5439.69,Medium,3.25680551000328,A,0.46,9.0,Soon
FOODS_1_218,CA_2,FOODS,9.76656690534824,7.456742077758416,0.9813475177304964,168,32.0,100.0,293.0,287.53,5470.57,Medium,3.224007871433257,A,0.3,10.0,Soon
FOODS_1_032,CA_1,FOODS,10.208523938598905,6.6914073600209605,0.9813475177304966,217,29.0,100.0,306.0,300.54,4572.21,Low,4.398163332240078,A,0.34,10.0,Soon
FOODS_3_764,TX_2,FOODS,10.930992428015411,5.373936748618558,2.98,333,23.0,100.0,328.0,977.23,14488.16,Medium,0.4165300098392915,A,0.46,9.0,Soon
FOODS_1_012,CA_2,FOODS,10.051493588845368,6.62082185908361,5.5043750000000005,317,29.0,99.0,302.0,1659.82,26536.82,High,0.1311905542800918,A,0.34,10.0,Soon
FOODS_3_524,CA_3,FOODS,10.538555002033403,5.824777953896287,0.9914893617021278,130,25.0,99.0,316.0,313.47,4704.62,Low,4.18497868153493,A,0.41,9.0,Soon
FOODS_3_030,WI_2,FOODS,9.42292206235878,7.4871606196856195,1.2569039145907472,166,33.0,99.0,283.0,355.31,6346.32,Medium,2.4139061987536894,A,0.28,10.0,Soon
FOODS_3_362,WI_2,FOODS,8.752032968782904,8.640909243010071,2.505189189189189,309,38.0,99.0,263.0,657.76,9114.44,Medium,1.220072154804854,A,0.22,11.0,Soon
FOODS_1_096,TX_3,FOODS,9.188490810183229,7.83843251819862,6.390851063829787,231,34.0,98.0,276.0,1761.67,35922.97,Premium,0.0393571662840275,A,0.26,11.0,Soon
FOODS_3_362,TX_3,FOODS,8.62173741373427,8.823317205609323,2.505483870967742,217,38.0,98.0,259.0,648.05,9449.85,Medium,1.1315185306657922,A,0.22,11.0,Soon
FOODS_3_377,CA_3,FOODS,11.727386572874826,3.693393372755653,1.6055319148936171,119,16.0,98.0,352.0,564.86,6973.63,Medium,2.033453591341424,A,0.69,8.0,Soon
FOODS_3_329,CA_1,FOODS,8.138306217101679,9.296392420832914,2.979999999999999,166,40.0,97.0,244.0,727.56,15046.52,High,0.3837323712692686,A,0.2,12.0,Soon
FOODS_3_767,CA_3,FOODS,9.754544154010215,6.572557604804124,0.9897872340425532,252,29.0,97.0,293.0,289.65,4138.21,Low,5.1426697277796,A,0.33,10.0,Soon
FOODS_1_218,WI_3,FOODS,10.681098841790536,4.974396652231563,0.981418439716312,266,22.0,97.0,320.0,314.48,5293.66,Medium,3.466710396851427,A,0.46,9.0,Soon
FOODS_3_723,CA_1,FOODS,10.602250337756546,5.382404136583609,1.3845035460992905,167,23.0,97.0,318.0,440.37,6491.72,Medium,2.295834699901607,A,0.44,9.0,Soon
FOODS_3_288,WI_2,FOODS,8.716730996689641,8.359764917034774,1.4669491525423728,206,36.0,97.0,262.0,383.61,7353.33,Medium,1.8465070514922923,A,0.24,11.0,Soon
FOODS_3_587,TX_3,FOODS,9.225967449548646,7.412036888792561,2.5172340425531914,185,32.0,97.0,277.0,696.72,14164.69,Medium,0.432928829124303,A,0.28,11.0,Soon
FOODS_3_681,TX_2,FOODS,10.05535747793858,6.068773017728009,1.0995390070921989,188,26.0,96.0,302.0,331.69,5389.31,Medium,3.325680551000328,A,0.37,10.0,Soon
FOODS_3_455,TX_2,FOODS,9.0509610367068,7.691604255773656,2.197391304347826,187,33.0,96.0,272.0,596.66,8332.39,Medium,1.4594949163660216,A,0.27,11.0,Soon
FOODS_3_816,WI_3,FOODS,11.520563555516413,3.5583749635848685,0.2034334763948498,182,15.0,96.0,346.0,70.31,844.63,Low,37.451623483109216,B,0.72,8.0,Soon
FOODS_3_444,TX_2,FOODS,7.743749300613544,9.715231967940303,6.617866666666667,153,42.0,96.0,232.0,1537.41,41063.86,Premium,0.0327976385700229,A,0.18,12.0,Soon
FOODS_2_276,CA_1,FOODS,9.879035070908156,6.2049180631238094,3.2320567375886524,164,27.0,96.0,296.0,957.89,14882.38,Medium,0.3935716628402755,A,0.35,10.0,Soon
FOODS_3_226,TX_1,FOODS,11.098650240296404,4.013583173313582,1.605886524822695,234,17.0,95.0,333.0,534.7,7218.88,Medium,1.9153820924893408,A,0.62,9.0,Soon
FOODS_3_804,CA_2,FOODS,10.767923657181615,4.504942433998748,1.88,259,20.0,95.0,323.0,607.31,10454.46,Medium,0.8724171859626108,A,0.51,9.0,Soon
FOODS_3_458,WI_3,FOODS,10.535272634051358,4.850860150643878,1.898085106382979,269,21.0,95.0,316.0,599.91,9808.6,Medium,1.020006559527714,A,0.48,9.0,Soon
FOODS_3_228,CA_2,FOODS,11.903501252108171,2.5847824987899224,1.5959574468085107,163,11.0,94.0,357.0,569.92,6782.25,Medium,2.1384060347654965,A,0.99,8.0,Soon
FOODS_1_032,TX_2,FOODS,10.319757392057356,5.0655872480675885,0.9533333333333333,148,22.0,94.0,310.0,295.15,4291.59,Low,4.8704493276484095,A,0.45,9.0,Soon
FOODS_3_202,TX_1,FOODS,9.710547442704735,6.068208818974637,4.189503546099291,127,26.0,94.0,291.0,1220.47,32367.41,Premium,0.0590357494260413,A,0.36,10.0,Soon
HOUSEHOLD_1_439,CA_3,HOUSEHOLD,10.6937779333809,4.286794279114317,0.9639007092198584,238,19.0,94.0,321.0,309.23,4186.7,Low,5.054116103640538,A,0.53,9.0,Soon
FOODS_3_064,CA_1,FOODS,8.67862581356885,7.5808701247025905,1.1379622641509437,180,33.0,94.0,260.0,296.28,5751.09,Medium,2.9353886520170547,A,0.26,11.0,Soon
FOODS_3_804,TX_3,FOODS,10.503530891282868,4.571528483820856,1.88,293,20.0,94.0,315.0,592.4,10052.83,Medium,0.9642505739586752,A,0.5,9.0,Soon
FOODS_3_785,CA_3,FOODS,9.53302493227813,5.904889722816364,3.111631205673759,249,26.0,93.0,286.0,889.9,14140.03,Medium,0.4394883568383076,A,0.35,10.0,Soon
FOODS_3_154,TX_3,FOODS,8.622949706514799,7.543311928119945,2.98,117,33.0,93.0,259.0,770.89,15907.61,High,0.3476549688422433,A,0.25,11.0,Soon
FOODS_3_295,WI_3,FOODS,9.464455222952774,6.166978754908258,0.8182978723404256,235,27.0,93.0,284.0,232.34,3509.48,Low,6.733355198425714,A,0.34,10.0,Soon
FOODS_3_288,TX_1,FOODS,9.719261475292289,5.628528737299472,1.4971022727272727,154,24.0,92.0,292.0,436.52,6473.24,Medium,2.3187930469006237,A,0.39,9.0,Soon
FOODS_3_030,CA_1,FOODS,8.690053919675403,7.1497701663200885,1.3232624113475175,166,31.0,92.0,261.0,344.98,5726.89,Medium,2.964906526730075,A,0.27,11.0,Soon
FOODS_3_319,CA_2,FOODS,9.12865496165862,6.398339686053309,0.999136690647482,245,28.0,92.0,274.0,273.62,4963.77,Low,3.8307641849786815,A,0.31,10.0,Soon
FOODS_3_607,TX_1,FOODS,9.111941359926355,6.497988290566116,2.2043478260869565,265,28.0,92.0,273.0,602.58,9270.24,Medium,1.1708756969498195,A,0.31,10.0,Soon
FOODS_3_377,WI_3,FOODS,10.270342256390284,4.630012959259731,1.5856737588652483,205,20.0,92.0,308.0,488.56,5932.4,Medium,2.7976385700229582,A,0.49,9.0,Soon
FOODS_3_587,WI_2,FOODS,9.237508681981536,6.157319663820391,2.558014184397164,206,27.0,92.0,277.0,708.89,14795.16,Medium,0.4034109544112823,A,0.33,10.0,Soon
FOODS_3_376,WI_3,FOODS,10.573629213149903,4.0686787559371735,1.0,263,18.0,92.0,317.0,317.21,5333.06,Medium,3.4043948835683837,A,0.56,9.0,Soon
FOODS_3_491,CA_3,FOODS,10.72070656470386,3.9449892798842208,1.3423404255319151,162,17.0,92.0,322.0,431.73,6105.58,Medium,2.640209904886848,A,0.6,9.0,Soon
FOODS_3_586,WI_2,FOODS,10.517254895615013,3.904535472755676,1.5959574468085107,102,17.0,91.0,316.0,503.55,8488.21,Medium,1.4135782223679896,A,0.58,9.0,Soon
FOODS_3_808,TX_2,FOODS,9.50230791081932,5.591851294438394,0.947797833935018,304,24.0,91.0,285.0,270.19,4206.71,Low,5.004919645785503,A,0.38,10.0,Soon
FOODS_2_398,WI_2,FOODS,7.29618368252873,9.208831898852155,2.3442198581560287,215,40.0,91.0,219.0,513.12,9198.13,Medium,1.197113807805838,A,0.18,12.0,Soon
FOODS_3_234,TX_2,FOODS,9.392395490088656,5.85518834882336,0.2010283687943262,248,25.0,91.0,282.0,56.64,909.85,Low,35.178747130206624,B,0.36,10.0,Soon
FOODS_3_117,WI_2,FOODS,7.205622676394479,9.452391782439312,2.1788297872340423,106,41.0,91.0,216.0,470.99,6484.53,Medium,2.3122335191866186,A,0.17,13.0,Soon
FOODS_3_491,WI_3,FOODS,9.84428412744213,5.0575867653757625,1.327836879432624,201,22.0,91.0,295.0,392.15,6494.45,Medium,2.2892751721876023,A,0.43,9.0,Soon
FOODS_3_811,TX_2,FOODS,9.676776527803364,5.246014509824597,1.8699563318777288,198,23.0,91.0,290.0,542.85,9009.45,Medium,1.239750737946868,A,0.4,9.0,Soon
FOODS_2_128,WI_2,FOODS,8.010936851153213,8.028837022755686,0.8877419354838709,142,35.0,91.0,240.0,213.35,3834.31,Low,5.841259429321089,A,0.22,11.0,Soon
FOODS_3_462,TX_3,FOODS,9.762045333653372,5.279893294809478,1.0,227,23.0,91.0,293.0,292.86,5523.67,Medium,3.1715316497212203,A,0.41,9.0,Soon
FOODS_2_244,CA_1,FOODS,10.111496333159478,4.667226183008142,5.840354609929078,195,20.0,91.0,303.0,1771.64,25980.45,High,0.1344703181370941,A,0.48,9.0,Soon
FOODS_2_244,CA_3,FOODS,10.017255189514083,4.848096335197695,5.815531914893617,255,21.0,91.0,301.0,1747.67,28488.45,High,0.1049524434240734,A,0.46,9.0,Soon
FOODS_3_124,CA_3,FOODS,9.52596336591175,5.367875056303023,5.33163120567376,139,23.0,90.0,286.0,1523.67,22541.69,High,0.1738274844211216,A,0.4,9.0,Soon
HOUSEHOLD_1_334,WI_2,HOUSEHOLD,8.287155756982216,7.345212588957929,0.9783098591549296,187,32.0,90.0,249.0,243.22,4173.41,Low,5.073794686782552,A,0.25,11.0,Soon
FOODS_3_329,CA_3,FOODS,7.315378205641158,8.984257536255479,2.966810810810811,131,39.0,90.0,219.0,651.1,9457.2,Medium,1.1282387668087897,A,0.18,12.0,Soon
FOODS_3_570,CA_3,FOODS,9.71168267483604,4.880851056214743,1.7030125523012551,203,21.0,89.0,291.0,496.17,7422.63,Medium,1.8202689406362744,A,0.44,9.0,Soon
FOODS_3_099,CA_1,FOODS,9.943331818573087,4.393531503524964,2.498291814946619,249,19.0,89.0,298.0,745.24,13356.31,Medium,0.5182026894063627,A,0.5,9.0,Soon
FOODS_1_004,WI_2,FOODS,9.325324373499967,5.531448785909066,1.8501333333333327,306,24.0,89.0,280.0,517.59,8265.66,Medium,1.4824532633650376,A,0.37,10.0,Soon
FOODS_2_021,CA_3,FOODS,8.838778057522912,5.934893741104821,0.8354609929078014,187,26.0,88.0,265.0,221.53,2715.45,Low,9.750737946867826,A,0.33,10.0,Soon
HOUSEHOLD_1_535,CA_3,HOUSEHOLD,9.814083410457464,4.4466223159003695,6.923571428571428,339,19.0,88.0,294.0,2038.46,31729.19,Premium,0.0688750409970482,A,0.49,9.0,Soon
FOODS_3_541,TX_1,FOODS,7.987827891677334,7.372785896765282,0.931099290780142,228,32.0,88.0,240.0,223.12,3689.81,Low,6.215152509019351,A,0.24,11.0,Soon
FOODS_3_681,TX_3,FOODS,8.753777419195563,6.203680092326392,1.1013120567375887,193,27.0,88.0,263.0,289.22,6465.16,Medium,2.3253525746146275,A,0.31,10.0,Soon
